time,gFx,gFy,gFz,TgF
2.283000,0.3832,0.2767,0.2031,0.514
2.287000,0.3917,0.2848,0.2363,0.539
2.299000,0.3949,0.2931,0.2683,0.560
2.300000,0.3930,0.2977,0.2937,0.574
2.301000,0.3861,0.2972,0.3076,0.576
2.304000,0.3756,0.2916,0.3120,0.569
2.307000,0.3624,0.2835,0.3079,0.554
2.334000,0.3458,0.2733,0.2986,0.532
2.335000,0.3206,0.2628,0.2864,0.504
2.335000,0.2772,0.2484,0.2676,0.458
2.335000,0.2236,0.2342,0.2353,0.400
2.336000,0.1785,0.2176,0.1862,0.337
2.336000,0.1440,0.2022,0.1276,0.279
2.342000,0.1252,0.1880,0.0714,0.237
2.343000,0.1196,0.1758,0.0225,0.214
2.343000,0.1247,0.1643,-0.0170,0.207
2.352000,0.1377,0.1531,-0.0500,0.212
2.353000,0.1565,0.1418,-0.0776,0.225
2.355000,0.1807,0.1370,-0.0977,0.247
2.370000,0.2129,0.1426,-0.0991,0.275
2.371000,0.2647,0.1555,-0.0825,0.318
2.372000,0.3319,0.1721,-0.0498,0.377
2.372000,0.4071,0.1824,-0.0058,0.446
2.387000,0.4584,0.1658,0.0311,0.488
2.389000,0.4665,0.1030,0.0516,0.481
2.389000,0.5241,0.1069,0.0719,0.540
2.390000,0.5913,0.1362,0.0763,0.612
2.403000,0.6443,0.1672,0.0846,0.671
2.404000,0.6807,0.1885,0.1032,0.714
2.404000,0.6925,0.1939,0.1144,0.728
2.404000,0.6693,0.1792,0.1227,0.704
2.407000,0.6126,0.1418,0.1403,0.644
2.451000,0.5403,0.0854,0.1637,0.571
2.452000,0.4733,0.0172,0.1826,0.508
2.452000,0.4237,-0.0497,0.1918,0.468
2.452000,0.3890,-0.1083,0.1928,0.448
2.453000,0.3653,-0.1560,0.1923,0.441
2.453000,0.3509,-0.1929,0.1916,0.444
2.453000,0.3456,-0.2256,0.1872,0.453
2.453000,0.3458,-0.2525,0.1806,0.465
2.454000,0.3580,-0.2708,0.1684,0.479
2.454000,0.3868,-0.2811,0.1481,0.501
2.454000,0.4381,-0.2842,0.1200,0.536
2.457000,0.5051,-0.2828,0.0905,0.586
2.461000,0.5745,-0.2813,0.0675,0.643
2.463000,0.6390,-0.2808,0.0553,0.700
2.467000,0.6934,-0.2798,0.0504,0.749
2.471000,0.7394,-0.2806,0.0497,0.792
2.477000,0.7814,-0.2845,0.0462,0.833
2.480000,0.8178,-0.2925,0.0428,0.870
2.483000,0.8498,-0.3050,0.0489,0.904
2.487000,0.8764,-0.3302,0.0702,0.939
2.492000,0.9006,-0.3602,0.0939,0.975
2.495000,0.9231,-0.3893,0.1217,1.009
2.500000,0.9404,-0.4162,0.1454,1.039
2.503000,0.9451,-0.4391,0.1562,1.054
2.508000,0.9353,-0.4660,0.1681,1.058
2.516000,0.9177,-0.4992,0.1811,1.060
2.517000,0.9031,-0.5388,0.1862,1.068
2.543000,0.8965,-0.5798,0.1826,1.083
2.544000,0.8933,-0.6187,0.1835,1.102
2.545000,0.8930,-0.6539,0.1933,1.124
2.545000,0.8943,-0.6859,0.2060,1.146
2.545000,0.8989,-0.7135,0.2170,1.168
2.545000,0.9104,-0.7384,0.2219,1.193
2.545000,0.9248,-0.7648,0.2214,1.220
2.550000,0.9373,-0.7929,0.2160,1.247
2.551000,0.9478,-0.8215,0.2072,1.271
2.555000,0.9593,-0.8437,0.1955,1.292
2.560000,0.9729,-0.8601,0.1813,1.311
2.563000,0.9881,-0.8718,0.1664,1.328
2.567000,1.0023,-0.8842,0.1520,1.345
2.571000,1.0172,-0.8965,0.1369,1.363
2.576000,1.0328,-0.9089,0.1215,1.381
2.582000,1.0445,-0.9241,0.1063,1.399
2.583000,1.0504,-0.9453,0.0917,1.416
2.587000,1.0548,-0.9688,0.0765,1.434
2.592000,1.0582,-0.9961,0.0631,1.455
2.596000,1.0633,-1.0262,0.0533,1.479
2.600000,1.0716,-1.0580,0.0455,1.507
2.603000,1.0814,-1.0931,0.0391,1.538
2.607000,1.0909,-1.1308,0.0343,1.572
2.620000,1.0997,-1.1745,0.0294,1.609
2.621000,1.1085,-1.2226,0.0242,1.651
2.621000,1.1163,-1.2764,0.0174,1.696
2.625000,1.1200,-1.3360,0.0113,1.743
2.627000,1.1210,-1.4014,0.0067,1.795
2.631000,1.1171,-1.4713,0.0047,1.847
2.635000,1.1124,-1.5434,0.0091,1.903
2.661000,1.1097,-1.6162,0.0172,1.961
2.663000,1.1083,-1.6890,0.0304,2.020
2.663000,1.1032,-1.7584,0.0509,2.076
2.665000,1.0953,-1.8229,0.0773,2.128
2.665000,1.0868,-1.8793,0.1088,2.174
2.666000,1.0780,-1.9257,0.1449,2.212
2.666000,1.0689,-1.9614,0.1857,2.241
2.668000,1.0611,-1.9878,0.2280,2.265
2.671000,1.0548,-2.0032,0.2722,2.280
2.677000,1.0545,-2.0063,0.3186,2.289
2.686000,1.0624,-1.9951,0.3677,2.290
2.687000,1.0858,-1.9680,0.4161,2.286
2.687000,1.1234,-1.9228,0.4608,2.274
2.693000,1.1723,-1.8629,0.5033,2.258
2.696000,1.2285,-1.7911,0.5400,2.238
2.700000,1.2925,-1.7088,0.5688,2.217
2.703000,1.3624,-1.6186,0.5891,2.196
2.707000,1.4352,-1.5256,0.6008,2.179
2.719000,1.5053,-1.4320,0.6028,2.163
2.720000,1.5683,-1.3404,0.5959,2.147
2.720000,1.5683,-1.2549,0.5808,2.091
2.723000,1.6641,-1.1747,0.5622,2.113
2.750000,1.6973,-1.1014,0.5400,2.094
2.751000,1.7222,-1.0352,0.5155,2.074
2.752000,1.7357,-0.9754,0.4879,2.050
2.752000,1.7393,-0.9226,0.4540,2.021
2.752000,1.7330,-0.8764,0.4166,1.986
2.752000,1.7183,-0.8371,0.3773,1.948
2.752000,1.6971,-0.8034,0.3367,1.908
2.755000,1.6695,-0.7765,0.2986,1.865
2.761000,1.6365,-0.7548,0.2644,1.821
2.763000,1.5974,-0.7369,0.2353,1.775
2.767000,1.5544,-0.7220,0.2102,1.727
2.772000,1.5082,-0.7101,0.1865,1.677
2.777000,1.4611,-0.7018,0.1601,1.629
2.779000,1.4171,-0.6939,0.1364,1.584
2.783000,1.3775,-0.6866,0.1163,1.544
2.787000,1.3406,-0.6790,0.1005,1.506
2.791000,1.3089,-0.6707,0.0883,1.473
2.796000,1.2786,-0.6610,0.0817,1.442
2.799000,1.2502,-0.6509,0.0797,1.412
2.802000,1.2238,-0.6397,0.0785,1.383
2.807000,1.1994,-0.6280,0.0785,1.356
2.817000,1.1764,-0.6160,0.0790,1.330
2.817000,1.1523,-0.6045,0.0804,1.304
2.820000,1.1286,-0.5943,0.0839,1.278
2.823000,1.1051,-0.5852,0.0892,1.254
2.847000,1.0826,-0.5769,0.0963,1.231
2.847000,1.0626,-0.5689,0.1054,1.210
2.848000,1.0421,-0.5601,0.1163,1.189
2.848000,1.0223,-0.5517,0.1293,1.169
2.848000,1.0035,-0.5403,0.1422,1.149
2.849000,0.9866,-0.5300,0.1535,1.130
2.852000,0.9720,-0.5178,0.1598,1.113
2.855000,0.9566,-0.5058,0.1603,1.094
2.860000,0.9409,-0.4958,0.1571,1.075
2.863000,0.9231,-0.4853,0.1530,1.054
2.867000,0.9043,-0.4775,0.1466,1.033
2.871000,0.8845,-0.4719,0.1405,1.012
2.876000,0.8652,-0.4699,0.1344,0.994
2.879000,0.8449,-0.4675,0.1293,0.974
2.883000,0.8242,-0.4633,0.1251,0.954
2.887000,0.8039,-0.4577,0.1222,0.933
2.892000,0.7831,-0.4506,0.1178,0.911
2.895000,0.7611,-0.4438,0.1122,0.888
2.900000,0.7396,-0.4377,0.1090,0.866
2.903000,0.7186,-0.4325,0.1066,0.845
2.909000,0.6988,-0.4296,0.1046,0.827
2.912000,0.6810,-0.4279,0.1051,0.811
2.917000,0.6656,-0.4257,0.1068,0.797
2.919000,0.6522,-0.4230,0.1095,0.785
2.923000,0.6426,-0.4198,0.1127,0.776
2.933000,0.6382,-0.4162,0.1178,0.771
2.933000,0.6351,-0.4105,0.1239,0.766
2.937000,0.6326,-0.4039,0.1269,0.761
2.940000,0.6304,-0.3959,0.1269,0.755
2.982000,0.6265,-0.3900,0.1239,0.748
2.984000,0.6221,-0.3834,0.1181,0.740
2.984000,0.6153,-0.3780,0.1105,0.731
2.984000,0.6092,-0.3746,0.1022,0.722
2.984000,0.6031,-0.3722,0.0912,0.715
2.985000,0.5969,-0.3717,0.0797,0.708
2.985000,0.5904,-0.3722,0.0672,0.701
2.985000,0.5835,-0.3727,0.0533,0.694
2.985000,0.5764,-0.3739,0.0374,0.688
2.986000,0.5693,-0.3756,0.0201,0.682
2.986000,0.5649,-0.3785,0.0030,0.680
2.989000,0.5618,-0.3822,-0.0144,0.680
2.991000,0.5613,-0.3878,-0.0359,0.683
2.995000,0.5657,-0.3932,-0.0569,0.691
3.000000,0.5728,-0.3988,-0.0752,0.702
3.003000,0.5806,-0.4052,-0.0908,0.714
3.008000,0.5891,-0.4142,-0.1006,0.727
3.012000,0.5994,-0.4240,-0.1057,0.742
3.016000,0.6109,-0.4352,-0.1072,0.758
3.019000,0.6219,-0.4482,-0.1087,0.774
3.023000,0.6348,-0.4616,-0.1106,0.793
3.029000,0.6478,-0.4750,-0.1140,0.811
3.037000,0.6614,-0.4892,-0.1182,0.831
3.037000,0.6761,-0.5031,-0.1216,0.851
3.039000,0.6903,-0.5156,-0.1238,0.870
3.071000,0.7081,-0.5259,-0.1226,0.890
3.071000,0.7281,-0.5349,-0.1211,0.912
3.072000,0.7487,-0.5439,-0.1194,0.933
3.072000,0.7714,-0.5515,-0.1165,0.955
3.072000,0.7948,-0.5579,-0.1128,0.978
3.072000,0.8158,-0.5647,-0.1057,0.998
3.073000,0.8356,-0.5713,-0.0977,1.017
3.073000,0.8522,-0.5794,-0.0876,1.034
3.079000,0.8645,-0.5869,-0.0762,1.048
3.080000,0.8755,-0.5938,-0.0618,1.060
3.083000,0.8862,-0.6013,-0.0468,1.072
3.087000,0.8950,-0.6082,-0.0322,1.083
3.091000,0.9043,-0.6131,-0.0178,1.093
3.095000,0.9109,-0.6158,-0.0002,1.099
3.099000,0.9163,-0.6172,0.0174,1.105
3.103000,0.9207,-0.6170,0.0350,1.109
3.107000,0.9241,-0.6177,0.0531,1.113
3.111000,0.9268,-0.6202,0.0714,1.117
3.116000,0.9290,-0.6221,0.0909,1.122
3.119000,0.9309,-0.6241,0.1095,1.126
3.123000,0.9336,-0.6238,0.1271,1.130
3.133000,0.9380,-0.6204,0.1427,1.134
3.134000,0.9463,-0.6170,0.1571,1.141
3.135000,0.9563,-0.6177,0.1664,1.151
3.139000,0.9661,-0.6197,0.1706,1.160
3.164000,0.9744,-0.6238,0.1713,1.170
3.165000,0.9788,-0.6290,0.1701,1.176
3.166000,0.9400,-0.6781,0.1613,1.170
3.166000,0.9236,-0.6866,0.1821,1.165
3.166000,0.9336,-0.6673,0.1686,1.160
3.166000,0.9685,-0.6434,0.1569,1.173
3.167000,1.0228,-0.6294,0.1591,1.211
3.172000,1.0707,-0.6336,0.1740,1.256
3.177000,1.0944,-0.6492,0.1938,1.287
3.180000,1.0863,-0.6727,0.1953,1.293
3.183000,1.0670,-0.6983,0.1892,1.289
3.187000,1.0516,-0.7269,0.1782,1.291
3.191000,1.0479,-0.7511,0.1716,1.301
3.195000,1.0565,-0.7682,0.1708,1.317
3.199000,1.0724,-0.7797,0.1691,1.337
3.203000,1.0909,-0.7856,0.1686,1.355
3.207000,1.1112,-0.7877,0.1620,1.372
3.212000,1.1364,-0.7904,0.1532,1.393
3.215000,1.1654,-0.7956,0.1405,1.418
3.219000,1.1945,-0.8048,0.1254,1.446
3.223000,1.2265,-0.8183,0.1102,1.479
3.227000,1.2566,-0.8364,0.0968,1.513
3.232000,1.2810,-0.8586,0.0865,1.545
3.235000,1.2981,-0.8830,0.0780,1.572
3.239000,1.3089,-0.9077,0.0699,1.594
3.252000,1.3125,-0.9321,0.0606,1.611
3.253000,1.3120,-0.9546,0.0492,1.623
3.253000,1.3047,-0.9768,0.0374,1.630
3.256000,1.2930,-0.9959,0.0257,1.632
3.294000,1.2773,-1.0103,0.0167,1.629
3.295000,1.2595,-1.0194,0.0106,1.620
3.296000,1.2390,-1.0218,0.0098,1.606
3.296000,1.2182,-1.0184,0.0159,1.588
3.296000,1.1977,-1.0074,0.0304,1.565
3.296000,1.1796,-0.9895,0.0506,1.541
3.297000,1.1633,-0.9676,0.0760,1.515
3.297000,1.1520,-0.9404,0.1051,1.491
3.297000,1.1447,-0.9101,0.1376,1.469
3.298000,1.1432,-0.8755,0.1733,1.450
3.299000,1.1447,-0.8393,0.2109,1.435
3.303000,1.1488,-0.8017,0.2485,1.423
3.307000,1.1535,-0.7650,0.2852,1.413
3.311000,1.1569,-0.7301,0.3184,1.405
3.315000,1.1606,-0.6974,0.3480,1.398
3.320000,1.1618,-0.6690,0.3714,1.391
3.323000,1.1628,-0.6495,0.3875,1.387
3.327000,1.1618,-0.6348,0.3975,1.382
3.332000,1.1584,-0.6236,0.4005,1.375
3.336000,1.1559,-0.6155,0.4005,1.369
3.340000,1.1518,-0.6131,0.3946,1.363
3.346000,1.1452,-0.6158,0.3863,1.356
3.347000,1.1388,-0.6209,0.3738,1.350
3.351000,1.1334,-0.6309,0.3587,1.346
3.356000,1.1310,-0.6424,0.3411,1.345
3.379000,1.1293,-0.6566,0.3221,1.345
3.380000,1.1268,-0.6719,0.3067,1.347
3.380000,1.1239,-0.6871,0.2937,1.350
3.380000,1.1207,-0.7037,0.2817,1.353
3.381000,1.1183,-0.7186,0.2703,1.356
3.381000,1.1168,-0.7320,0.2571,1.360
3.383000,1.1161,-0.7448,0.2444,1.364
3.387000,1.1151,-0.7560,0.2317,1.367
3.391000,1.1107,-0.7662,0.2209,1.367
3.395000,1.1000,-0.7763,0.2126,1.363
3.401000,1.0834,-0.7877,0.2072,1.355
3.403000,1.0619,-0.8000,0.2028,1.345
3.408000,1.0365,-0.8146,0.1972,1.333
3.412000,1.0103,-0.8266,0.1909,1.319
3.415000,0.9812,-0.8403,0.1862,1.305
3.421000,0.9505,-0.8518,0.1874,1.290
3.424000,0.9202,-0.8588,0.1965,1.274
3.427000,0.8896,-0.8630,0.2094,1.257
3.432000,0.8596,-0.8671,0.2192,1.241
3.435000,0.8317,-0.8711,0.2253,1.225
3.439000,0.8046,-0.8745,0.2282,1.210
3.445000,0.7792,-0.8774,0.2273,1.195
3.449000,0.7540,-0.8791,0.2251,1.180
3.451000,0.7294,-0.8818,0.2209,1.165
3.455000,0.7071,-0.8838,0.2153,1.152
3.471000,0.6876,-0.8845,0.2102,1.140
3.471000,0.6707,-0.8816,0.2080,1.127
3.472000,0.6592,-0.8740,0.2075,1.114
3.472000,0.6500,-0.8610,0.2089,1.099
3.482000,0.6439,-0.8444,0.2060,1.082
3.482000,0.6392,-0.8249,0.1977,1.062
3.483000,0.6358,-0.8046,0.1882,1.043
3.487000,0.6346,-0.7831,0.1777,1.023
3.491000,0.6380,-0.7604,0.1674,1.007
3.495000,0.6417,-0.7364,0.1584,0.990
3.499000,0.6463,-0.7118,0.1491,0.973
3.503000,0.6517,-0.6861,0.1415,0.957
3.507000,0.6573,-0.6610,0.1356,0.942
3.511000,0.6610,-0.6358,0.1320,0.927
3.515000,0.6656,-0.6111,0.1320,0.913
3.519000,0.6676,-0.5884,0.1327,0.900
3.523000,0.6690,-0.5662,0.1325,0.886
3.527000,0.6678,-0.5461,0.1300,0.872
3.531000,0.6644,-0.5324,0.1278,0.861
3.535000,0.6612,-0.5244,0.1266,0.853
3.540000,0.6580,-0.5188,0.1254,0.847
3.545000,0.6558,-0.5119,0.1276,0.842
3.547000,0.6539,-0.5031,0.1303,0.835
3.553000,0.6517,-0.4926,0.1308,0.827
3.555000,0.6485,-0.4811,0.1244,0.817
3.567000,0.6451,-0.4716,0.1119,0.807
3.568000,0.6380,-0.4640,0.0985,0.795
3.568000,0.6309,-0.4592,0.0790,0.784
3.571000,0.6206,-0.4526,0.0655,0.771
3.601000,0.6106,-0.4484,0.0560,0.760
3.603000,0.5989,-0.4501,0.0387,0.750
3.603000,0.5877,-0.4538,0.0247,0.743
3.603000,0.5857,-0.4574,0.0096,0.743
3.603000,0.6148,-0.4631,-0.0141,0.770
3.604000,0.6656,-0.4709,-0.0527,0.817
3.604000,0.6622,-0.4758,-0.0517,0.817
3.604000,0.6387,-0.4741,-0.0425,0.797
3.608000,0.6072,-0.4699,-0.0256,0.768
3.612000,0.5757,-0.4655,-0.0034,0.740
3.615000,0.5540,-0.4672,0.0167,0.725
3.620000,0.5410,-0.4753,0.0350,0.721
3.622000,0.5320,-0.4921,0.0479,0.726
3.627000,0.5263,-0.5134,0.0540,0.737
3.631000,0.5202,-0.5361,0.0592,0.749
3.636000,0.5146,-0.5579,0.0638,0.762
3.640000,0.5063,-0.5767,0.0668,0.770
3.644000,0.4963,-0.5913,0.0687,0.775
3.647000,0.4816,-0.6021,0.0751,0.775
3.651000,0.4618,-0.6111,0.0863,0.771
3.655000,0.4377,-0.6228,0.1022,0.768
3.661000,0.4157,-0.6377,0.1207,0.771
3.664000,0.3983,-0.6546,0.1430,0.779
3.667000,0.3827,-0.6729,0.1667,0.792
3.671000,0.3685,-0.6910,0.1892,0.806
3.676000,0.3583,-0.7074,0.2119,0.821
3.686000,0.3492,-0.7191,0.2319,0.832
3.687000,0.3426,-0.7276,0.2512,0.843
3.688000,0.3385,-0.7350,0.2664,0.852
3.691000,0.3424,-0.7391,0.2788,0.861
3.720000,0.3502,-0.7399,0.2910,0.869
3.721000,0.3592,-0.7428,0.2993,0.878
3.721000,0.3671,-0.7470,0.3020,0.885
3.721000,0.3712,-0.7523,0.2998,0.891
3.722000,0.3705,-0.7584,0.2935,0.894
3.722000,0.3646,-0.7641,0.2847,0.893
3.722000,0.3592,-0.7689,0.2769,0.893
3.724000,0.3558,-0.7743,0.2678,0.893
3.730000,0.3531,-0.7809,0.2624,0.896
3.731000,0.3500,-0.7885,0.2598,0.901
3.736000,0.3473,-0.7965,0.2578,0.906
3.740000,0.3453,-0.8019,0.2551,0.910
3.744000,0.3517,-0.8017,0.2541,0.912
3.747000,0.3680,-0.7990,0.2549,0.916
3.751000,0.3820,-0.7946,0.2607,0.919
3.757000,0.3824,-0.7968,0.2607,0.921
3.760000,0.3702,-0.8024,0.2507,0.919
3.775000,0.3580,-0.8124,0.2339,0.918
3.775000,0.3556,-0.8212,0.2170,0.921
3.775000,0.3722,-0.8276,0.2089,0.931
3.775000,0.4047,-0.8293,0.2104,0.946
3.778000,0.4384,-0.8288,0.2158,0.962
3.784000,0.4653,-0.8300,0.2280,0.978
3.788000,0.4858,-0.8317,0.2358,0.992
3.791000,0.5053,-0.8317,0.2429,1.003
3.799000,0.5271,-0.8322,0.2468,1.016
3.800000,0.5508,-0.8342,0.2453,1.029
3.803000,0.5737,-0.8378,0.2407,1.044
3.806000,0.5930,-0.8444,0.2339,1.058
3.828000,0.6075,-0.8522,0.2275,1.071
3.829000,0.6253,-0.8608,0.2194,1.086
3.829000,0.6441,-0.8684,0.2136,1.102
3.829000,0.6639,-0.8796,0.2077,1.121
3.829000,0.6771,-0.8913,0.2038,1.138
3.831000,0.6827,-0.9028,0.1977,1.149
3.835000,0.6886,-0.9119,0.1899,1.158
3.839000,0.7013,-0.9207,0.1747,1.170
3.844000,0.7189,-0.9319,0.1479,1.186
3.848000,0.7386,-0.9468,0.1149,1.206
3.851000,0.7565,-0.9629,0.0829,1.227
3.855000,0.7702,-0.9790,0.0555,1.247
3.859000,0.7792,-0.9966,0.0362,1.266
3.863000,0.7878,-1.0191,0.0225,1.288
3.867000,0.7963,-1.0467,0.0152,1.315
3.872000,0.8080,-1.0746,0.0115,1.345
3.875000,0.8193,-1.1012,0.0118,1.373
3.879000,0.8300,-1.1273,0.0179,1.400
3.885000,0.8400,-1.1505,0.0294,1.425
3.887000,0.8540,-1.1725,0.0492,1.451
3.890000,0.8750,-1.1911,0.0775,1.480
3.894000,0.9016,-1.2072,0.1132,1.511
3.899000,0.9331,-1.2197,0.1552,1.544
3.902000,0.9668,-1.2275,0.1984,1.575
3.907000,1.0035,-1.2265,0.2326,1.602
3.943000,1.0570,-1.2143,0.2160,1.624
3.943000,1.1139,-1.1928,0.2133,1.646
3.944000,1.1437,-1.1672,0.2991,1.661
3.944000,1.1586,-1.1415,0.3968,1.674
3.944000,1.1569,-1.1195,0.4652,1.676
3.944000,1.1486,-1.1017,0.4874,1.665
3.944000,1.1437,-1.0763,0.4782,1.642
3.945000,1.1464,-1.0374,0.4584,1.613
3.945000,1.1527,-0.9837,0.4471,1.580
3.947000,1.1562,-0.9243,0.4464,1.546
3.951000,1.1547,-0.8684,0.4488,1.513
3.956000,1.1481,-0.8220,0.4484,1.481
3.959000,1.1376,-0.7824,0.4437,1.450
3.963000,1.1295,-0.7450,0.4379,1.422
3.967000,1.1227,-0.7071,0.4361,1.397
3.971000,1.1166,-0.6671,0.4361,1.372
3.974000,1.1134,-0.6287,0.4349,1.351
3.979000,1.1124,-0.5925,0.4288,1.331
3.983000,1.1134,-0.5615,0.4173,1.315
3.986000,1.1173,-0.5339,0.4010,1.302
3.991000,1.1185,-0.5105,0.3824,1.288
3.995000,1.1156,-0.4892,0.3614,1.271
3.999000,1.1083,-0.4699,0.3382,1.250
4.002000,1.0970,-0.4533,0.3118,1.227
4.008000,1.0848,-0.4372,0.2830,1.203
4.032000,1.0736,-0.4252,0.2532,1.182
4.033000,1.0616,-0.4152,0.2241,1.162
4.033000,1.0516,-0.4064,0.1965,1.144
4.033000,1.0421,-0.3978,0.1701,1.128
4.033000,1.0294,-0.3903,0.1471,1.111
4.033000,1.0086,-0.3829,0.1337,1.087
4.036000,1.0086,-0.3778,0.1273,1.085
4.039000,0.9969,-0.3776,0.1139,1.072
4.044000,1.0059,-0.3790,0.0966,1.079
4.047000,1.0071,-0.3810,0.0758,1.079
4.051000,0.9976,-0.3812,0.0599,1.070
4.055000,0.9793,-0.3780,0.0511,1.051
4.059000,0.9571,-0.3739,0.0465,1.029
4.063000,0.9346,-0.3727,0.0438,1.007
4.067000,0.9143,-0.3744,0.0409,0.989
4.071000,0.8957,-0.3798,0.0389,0.974
4.075000,0.8762,-0.3886,0.0379,0.959
4.080000,0.8554,-0.3966,0.0428,0.944
4.083000,0.8339,-0.4037,0.0526,0.928
4.087000,0.8132,-0.4088,0.0619,0.912
4.092000,0.7939,-0.4110,0.0712,0.897
4.095000,0.7763,-0.4110,0.0799,0.882
4.100000,0.7616,-0.4093,0.0880,0.869
4.103000,0.7448,-0.4076,0.0978,0.855
4.108000,0.7272,-0.4069,0.1088,0.840
4.112000,0.7093,-0.4057,0.1183,0.826
4.116000,0.6934,-0.4022,0.1269,0.812
4.119000,0.6812,-0.3961,0.1337,0.799
4.122000,0.6724,-0.3876,0.1415,0.789
4.133000,0.6666,-0.3776,0.1474,0.780
4.135000,0.6617,-0.3673,0.1508,0.772
4.136000,0.6563,-0.3570,0.1498,0.762
4.170000,0.6497,-0.3492,0.1469,0.752
4.173000,0.6409,-0.3436,0.1435,0.741
4.173000,0.6263,-0.3424,0.1381,0.727
4.173000,0.6099,-0.3416,0.1327,0.712
4.177000,0.5926,-0.3436,0.1271,0.697
4.177000,0.5767,-0.3438,0.1234,0.683
4.177000,0.5627,-0.3446,0.1215,0.671
4.179000,0.5508,-0.3468,0.1203,0.662
4.179000,0.5403,-0.3497,0.1200,0.655
4.180000,0.5303,-0.3541,0.1183,0.649
4.180000,0.5205,-0.3585,0.1176,0.643
4.183000,0.5112,-0.3605,0.1161,0.636
4.187000,0.5056,-0.3609,0.1151,0.632
4.191000,0.5034,-0.3614,0.1159,0.630
4.195000,0.5022,-0.3629,0.1156,0.630
4.200000,0.5048,-0.3639,0.1149,0.633
4.204000,0.5134,-0.3644,0.1146,0.640
4.208000,0.5244,-0.3644,0.1139,0.649
4.212000,0.5342,-0.3644,0.1107,0.656
4.216000,0.5434,-0.3666,0.1058,0.664
4.220000,0.5500,-0.3705,0.0988,0.670
4.224000,0.5540,-0.3771,0.0883,0.676
4.231000,0.5540,-0.3861,0.0763,0.680
4.232000,0.5532,-0.3956,0.0641,0.683
4.235000,0.5522,-0.4042,0.0531,0.686
4.239000,0.5542,-0.4105,0.0426,0.691
4.272000,0.5601,-0.4162,0.0318,0.698
4.273000,0.5715,-0.4218,0.0228,0.711
4.274000,0.5882,-0.4267,0.0159,0.727
4.274000,0.6087,-0.4308,0.0130,0.746
4.274000,0.6307,-0.4328,0.0101,0.765
4.275000,0.6563,-0.4323,0.0081,0.786
4.275000,0.6856,-0.4289,0.0047,0.809
4.275000,0.7176,-0.4259,0.0003,0.835
4.277000,0.7516,-0.4237,-0.0053,0.863
4.279000,0.7853,-0.4218,-0.0090,0.891
4.283000,0.8127,-0.4235,-0.0095,0.916
4.287000,0.8337,-0.4264,-0.0090,0.936
4.291000,0.8486,-0.4294,-0.0085,0.951
4.295000,0.8591,-0.4328,-0.0092,0.962
4.300000,0.8674,-0.4377,-0.0134,0.972
4.303000,0.8728,-0.4440,-0.0190,0.979
4.307000,0.8799,-0.4504,-0.0227,0.989
4.314000,0.8911,-0.4579,-0.0217,1.002
4.315000,0.9036,-0.4631,-0.0144,1.015
4.319000,0.9148,-0.4675,-0.0051,1.027
4.323000,0.9253,-0.4702,0.0037,1.038
4.335000,0.9358,-0.4726,0.0115,1.048
4.336000,0.9470,-0.4753,0.0176,1.060
4.337000,0.9558,-0.4760,0.0240,1.068
4.340000,0.9632,-0.4765,0.0286,1.075
4.376000,0.9698,-0.4780,0.0335,1.082
4.377000,0.9766,-0.4782,0.0389,1.088
4.378000,0.9820,-0.4799,0.0462,1.094
4.378000,0.9842,-0.4833,0.0545,1.098
4.378000,0.9849,-0.4885,0.0626,1.101
4.379000,0.9847,-0.4965,0.0690,1.105
4.379000,0.9854,-0.5080,0.0785,1.111
4.379000,0.9878,-0.5215,0.0895,1.121
4.379000,0.9898,-0.5346,0.1022,1.130
4.380000,0.9891,-0.5478,0.1146,1.136
4.383000,0.9861,-0.5613,0.1264,1.142
4.387000,0.9834,-0.5730,0.1361,1.146
4.391000,0.9842,-0.5845,0.1437,1.154
4.395000,0.9844,-0.5955,0.1518,1.160
4.399000,0.9847,-0.6060,0.1591,1.167
4.404000,0.9883,-0.6162,0.1659,1.176
4.407000,0.9952,-0.6250,0.1708,1.188
4.411000,1.0042,-0.6338,0.1745,1.200
4.415000,1.0164,-0.6424,0.1779,1.215
4.420000,1.0277,-0.6504,0.1794,1.229
4.423000,1.0379,-0.6597,0.1794,1.243
4.427000,1.0482,-0.6700,0.1764,1.256
4.431000,1.0572,-0.6825,0.1730,1.270
4.435000,1.0687,-0.6944,0.1699,1.286
4.439000,1.0831,-0.7037,0.1677,1.302
4.451000,1.0992,-0.7098,0.1679,1.319
4.452000,1.1181,-0.7142,0.1672,1.337
4.453000,1.1386,-0.7164,0.1642,1.355
4.455000,1.1586,-0.7196,0.1596,1.373
4.486000,1.1784,-0.7208,0.1545,1.390
4.486000,1.1967,-0.7218,0.1501,1.406
4.487000,1.2141,-0.7237,0.1437,1.421
4.487000,1.2317,-0.7272,0.1376,1.437
4.487000,1.2514,-0.7323,0.1308,1.456
4.488000,1.2720,-0.7384,0.1254,1.476
4.488000,1.2957,-0.7467,0.1210,1.500
4.488000,1.3208,-0.7565,0.1159,1.527
4.491000,1.3431,-0.7675,0.1107,1.551
4.497000,1.3609,-0.7785,0.1051,1.571
4.499000,1.3760,-0.7868,0.1005,1.588
4.503000,1.3843,-0.7970,0.0936,1.600
4.507000,1.3870,-0.8090,0.0821,1.608
4.511000,1.3883,-0.8207,0.0714,1.614
